,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
975,PHY105N,57060,0.5,1.0,1.0,0.5,0.5,-1.0,0.5,-1.0,1.0,1.0,0.5,0.5,0.5,-0.5,0.5,-1.0,-0.5,-0.5,0.5,0.5,-1.0,0.0,0.5,1.0,-0.5,-0.5,-1.0,0.0,0.0,1.0,1.0,0.2,Female,,Asian,,,Chinese,,,,,,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
976,PHY105N,57060,0.5,0.5,-0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,-0.5,-1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,-1.0,0.5,0.0,0.6,0.6,-0.2,Female,,White,,,,,,,,,,,,,"German,Irish",,Master’s degree or above,,1.0,Partner Agreements
977,PHY105N,57060,0.5,-0.5,-0.5,0.5,0.5,-1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,-1.0,-1.0,-1.0,-0.5,1.0,0.5,0.0,0.5,1.0,0.0,0.5,-1.0,0.5,0.0,1.0,1.0,1.0,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
978,PHY105N,57060,1.0,0.0,-0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,-0.5,-1.0,0.0,0.0,1.0,-0.5,1.0,0.5,1.0,-0.5,1.0,-0.5,1.0,0.5,0.6,0.6,0.6,Male,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,High school,,1.0,Partner Agreements
979,PHY105N,57060,0.0,-1.0,-0.5,1.0,0.5,0.0,1.0,0.5,1.0,1.0,0.0,0.0,-0.5,0.5,1.0,-1.0,-0.5,0.0,-1.0,1.0,1.0,1.0,0.5,0.5,-0.5,1.0,-1.0,0.5,1.0,1.0,0.6,0.6,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Associate's or technical degree,,1.0,Partner Agreements
980,PHY105N,57060,0.5,0.0,0.0,0.5,1.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,-1.0,-1.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,-0.5,1.0,0.0,1.0,1.0,1.0,Male,,"Middle Eastern or North African,White",,,,,,,,,Lebanese,,,,German,,Bachelor’s degree,,1.0,Partner Agreements
981,PHY105N,57060,0.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,-0.5,0.5,1.0,-0.5,-1.0,0.5,0.5,-1.0,-1.0,-1.0,0.0,1.0,-0.5,0.5,0.5,0.5,0.5,1.0,-1.0,0.5,-0.5,1.0,1.0,1.0,Male,,White,,,,,,,,,,,,,French-Canadian,,Master’s degree or above,,1.0,Partner Agreements
982,PHY105N,57060,0.5,-0.5,-0.5,1.0,0.5,0.5,1.0,1.0,0.5,1.0,-1.0,0.0,-0.5,0.5,0.5,-0.5,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.5,1.0,-0.5,1.0,-0.5,0.5,0.0,0.2,-0.2,-0.2,Female,,Middle Eastern or North African,,,,,,,,,"Some other Middle Eastern or North African race or ethnicity
Print, for example, Algerian, Iraqi, Kurdish, etc.</spa",Palestinian,,,,,Master’s degree or above,,1.0,Partner Agreements
983,PHY105N,57060,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,-0.5,0.0,0.5,0.5,0.5,-1.0,-1.0,-1.0,0.0,1.0,-0.5,1.0,1.0,1.0,-0.5,1.0,-0.5,0.0,1.0,0.6,1.0,0.6,Male,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Associate's or technical degree,,1.0,Partner Agreements
984,PHY105M,56820,0.0,-0.5,-0.5,-0.5,0.5,-1.0,0.5,0.5,0.5,0.5,0.0,0.0,-0.5,-0.5,0.5,0.5,0.0,-0.5,0.0,0.5,-0.5,0.0,0.0,0.5,0.5,0.0,-0.5,0.5,0.0,0.6,-0.6,0.6,Male,,White,,,,,,,,,,,,,English,,Bachelor’s degree,,0.0,Control
985,PHY105M,56820,1.0,-0.5,-0.5,0.5,0.5,-0.5,1.0,0.0,1.0,1.0,0.5,0.5,-0.5,0.5,0.5,-1.0,-1.0,-0.5,-0.5,0.5,-0.5,0.0,0.5,1.0,-1.0,1.0,-0.5,0.5,1.0,1.0,1.0,0.6,Male,,White,,,,,,,,,,,,,French,,Master’s degree or above,,0.0,Control
986,PHY105M,56820,0.5,0.0,0.5,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-0.5,1.0,-0.5,0.5,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.5,1.0,1.0,-0.5,1.0,-0.5,0.5,-0.5,0.6,0.6,0.6,Female,,White,,,,,,,,,,,,,"Some other White race or ethnicity
Print, for example, Scottish, Norwegian, Dutch, etc.</spa",Swedish,Bachelor’s degree,,0.0,Control
987,PHY105M,56820,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,0.0,-0.5,0.0,0.5,0.5,-1.0,0.5,0.0,0.5,-0.5,0.5,0.5,1.0,-1.0,0.5,-1.0,0.0,0.5,0.6,1.0,0.6,Female,,Asian,,,"Some other Asian race or ethnicity
Print, for example, Pakistani, Cambodian, Hmong, etc.",Cambodian,,,,,,,,,,,Bachelor’s degree,,0.0,Control
988,PHY105M,56820,0.0,0.0,-0.5,-0.5,1.0,0.0,-0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,-0.5,-0.5,0.0,0.5,0.0,0.5,0.5,1.0,-0.5,0.5,-0.5,0.5,-0.5,1.0,1.0,1.0,Male,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Other,Elementry,0.0,Control
989,PHY105M,56820,0.0,0.5,-0.5,0.5,1.0,-0.5,0.5,0.5,1.0,1.0,1.0,0.0,-0.5,0.5,1.0,-0.5,-1.0,0.5,-0.5,-0.5,-0.5,0.5,0.5,1.0,0.5,1.0,-0.5,0.5,1.0,0.2,0.6,0.2,Female,,White,,,,,,,,,,,,,English,,Master’s degree or above,,0.0,Control
990,PHY105M,56820,1.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,-0.5,0.5,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,-1.0,0.5,0.0,0.6,-0.6,0.6,Female,,White,,,,,,,,,,,,,French,,Master’s degree or above,,0.0,Control
991,PHY105M,56820,-0.5,-0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,-0.5,0.5,-0.5,0.0,0.5,1.0,1.0,1.0,Male,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,High school,,0.0,Control
992,PHY105M,56820,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,-0.5,-0.5,-0.5,-1.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5,0.5,0.5,-0.2,0.2,-0.2,Female,,Black or African American,,,,,Nigerian,,,,,,,,,,Bachelor’s degree,,0.0,Control
993,PHY105M,56820,-0.5,1.0,0.5,-0.5,0.5,-1.0,0.5,-0.5,-0.5,1.0,0.0,1.0,0.5,-0.5,1.0,0.5,-1.0,0.0,1.0,-1.0,-1.0,1.0,0.5,1.0,-0.5,-0.5,-1.0,-0.5,1.0,1.0,1.0,0.6,Female,,"Hispanic, Latino, or Spanish,White",,,,,,,"Mexican or Mexican American,Cuban",,,,,,Italian,,Master’s degree or above,,0.0,Control
994,PHY105M,56820,0.0,0.5,-0.5,0.0,0.5,-0.5,0.0,0.5,0.5,0.5,-0.5,0.5,-0.5,0.5,0.5,-0.5,-0.5,-0.5,-1.0,0.5,-0.5,0.5,0.5,0.0,0.5,0.5,-0.5,0.5,0.5,0.6,0.6,0.6,Female,,"American Indian or Alaska Native,White",,Choctaw ,,,,,,,,,,,"German,Irish",,Master’s degree or above,,0.0,Control
995,PHY105M,56820,0.5,0.5,0.5,1.0,-0.5,0.5,1.0,1.0,0.5,1.0,-1.0,0.0,-0.5,0.5,1.0,-0.5,-1.0,-0.5,-1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.2,0.2,0.2,Prefer not to disclose,,Prefer not to disclose,,,,,,,,,,,,,,,Prefer not to answer,,0.0,Control
996,PHY105N,56820,0.5,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,-0.5,0.0,-0.5,0.0,0.0,0.0,-0.5,0.0,0.0,-0.5,0.5,-0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.2,-0.2,0.2,Female,,Black or African American,,,,,African American,,,,,,,,,,Master’s degree or above,,0.0,Control
997,PHY105M,56820,0.5,0.0,-0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,-0.5,-0.5,-1.0,-0.5,0.5,0.0,0.5,0.0,1.0,-0.5,1.0,-0.5,0.0,0.5,0.6,0.6,0.6,Female,,"Hispanic, Latino, or Spanish,White",,,,,,,Mexican or Mexican American,,,,,,German,,Master’s degree or above,,0.0,Control
998,PHY105M,56820,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.5,0.0,-0.5,0.5,0.5,-0.5,-1.0,-0.5,0.0,0.5,-0.5,0.5,1.0,1.0,0.0,0.5,-0.5,0.5,0.0,0.6,0.6,0.6,Female,,White,,,,,,,,,,,,,"German,English",,Master’s degree or above,,0.0,Control
999,PHY105N,57225,1.0,-1.0,0.5,1.0,1.0,-0.5,0.5,0.5,0.5,1.0,-0.5,0.5,-1.0,1.0,1.0,-1.0,-0.5,-1.0,-0.5,0.5,0.0,0.5,0.5,0.5,-1.0,1.0,-1.0,1.0,0.0,0.6,0.6,0.6,Male,,White,,,,,,,,,,,,,Irish,,Master’s degree or above,,0.0,Control
1000,PHY105N,57225,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,-0.5,0.0,0.5,-0.2,-0.2,-0.2,Male,,Asian,,,Chinese,,,,,,,,,,,,Master’s degree or above,,0.0,Control
1001,PHY105N,57225,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,-0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.2,0.6,0.2,Male,,"Hispanic, Latino, or Spanish",,,,,,,"Mexican or Mexican American,Some other Hispanic, Latino, or Spanish race or ethnicity
Print, for example, Guatemalan, Spaniard, Ecuadorian, etc.",Spanish- Spaniard,,,,,,,Master’s degree or above,,0.0,Control
1002,PHY105N,57225,0.5,0.0,-0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,-0.5,-0.5,-1.0,-0.5,0.5,0.5,1.0,0.5,0.5,-0.5,0.5,-0.5,0.5,0.5,0.6,0.6,0.6,Non-binary,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Bachelor’s degree,,0.0,Control
1003,PHY105N,57225,0.0,0.0,-0.5,-0.5,0.5,-1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,-1.0,-0.5,-0.5,-0.5,0.5,-0.5,0.5,0.0,1.0,-1.0,0.5,-1.0,0.0,0.5,0.6,-1.0,0.6,Female,,White,,,,,,,,,,,,,"Some other White race or ethnicity
Print, for example, Scottish, Norwegian, Dutch, etc.</spa",Russian,Bachelor’s degree,,0.0,Control
1004,PHY105N,57225,0.0,-1.0,-1.0,0.5,0.5,-1.0,1.0,0.5,1.0,1.0,0.5,0.5,-0.5,0.5,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.5,1.0,-1.0,1.0,-1.0,1.0,1.0,0.6,0.6,0.6,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,High school,,0.0,Control
1005,PHY105N,57225,-0.5,0.5,0.5,0.5,0.0,-0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,-1.0,-0.5,0.0,-0.5,-1.0,-0.5,1.0,0.0,1.0,-0.5,1.0,0.0,-0.5,0.5,0.6,-0.6,1.0,Female,,White,,,,,,,,,,,,,"Irish,English",,Bachelor’s degree,,0.0,Control
1006,PHY105N,57225,0.5,0.5,0.5,-0.5,0.5,-0.5,0.5,0.5,1.0,0.5,-0.5,0.5,-0.5,0.5,0.5,0.5,-1.0,0.5,-0.5,0.5,0.0,0.5,0.0,0.5,0.0,1.0,-0.5,0.5,1.0,1.0,-1.0,-0.6,"Male,Female",,White,,,,,,,,,,,,,"Some other White race or ethnicity
Print, for example, Scottish, Norwegian, Dutch, etc.</spa",,Master’s degree or above,,0.0,Control
1007,PHY105N,57225,1.0,1.0,0.0,1.0,1.0,-0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,-1.0,-1.0,0.0,-0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,Female,,Asian,,,Vietnamese,,,,,,,,,,,,Other,,0.0,Control
1008,PHY105N,57225,-0.5,1.0,0.0,0.5,0.0,-0.5,0.5,0.0,0.5,0.5,0.5,-0.5,0.0,0.5,-0.5,-1.0,0.5,1.0,-0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,-1.0,0.0,-0.5,-0.2,0.2,0.2,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,,0.0,Control
1009,PHY105N,57225,1.0,0.5,-0.5,0.5,1.0,-1.0,0.5,1.0,1.0,1.0,-1.0,1.0,1.0,0.5,0.0,-1.0,-1.0,-0.5,0.0,-0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,Male,,Asian,,,"Some other Asian race or ethnicity
Print, for example, Pakistani, Cambodian, Hmong, etc.",Pakistani,,,,,,,,,,,Master’s degree or above,,0.0,Control
1010,PHY105N,57225,0.0,-0.5,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,-0.5,0.0,0.5,0.5,0.5,-1.0,1.0,-0.5,0.0,0.5,0.5,1.0,-0.5,1.0,0.5,0.5,-0.5,-0.5,1.0,-0.2,0.2,-0.2,Female,,Asian,,,Japanese,,,,,,,,,,,,Master’s degree or above,,0.0,Control
1011,PHY105N,57225,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,-0.5,0.5,0.0,0.2,-0.2,0.2,Female,,"Asian,White",,,Korean,,,,,,,,,,"German,Irish,Polish",,Bachelor’s degree,,0.0,Control
1012,PHY105M,56980,1.0,0.5,0.0,0.0,0.5,-0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,-1.0,-0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,-0.5,0.5,0.5,0.6,0.2,0.2,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
1013,PHY105M,56980,0.5,0.5,-0.5,0.5,1.0,-0.5,0.5,0.5,1.0,1.0,0.0,0.0,-0.5,0.5,1.0,-1.0,0.5,-1.0,0.0,-0.5,1.0,0.5,0.5,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,Female,,Asian,,,Chinese,,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
1014,PHY105M,56980,0.5,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,-1.0,-1.0,-1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,-0.5,0.5,0.5,0.2,0.2,0.2,Female,,"Asian,White",,,Vietnamese,,,,,,,,,,English,,Bachelor’s degree,,1.0,Partner Agreements
1015,PHY105M,56980,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.0,-1.0,0.0,0.0,-0.5,0.5,0.0,0.5,0.5,0.5,0.5,-0.5,0.0,0.5,0.2,-0.2,0.2,Female,,Asian,,,Chinese,,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
1016,PHY105M,56980,0.0,0.0,0.0,-0.5,0.5,-0.5,0.0,0.5,1.0,0.5,-0.5,0.0,0.0,-1.0,-0.5,0.0,-0.5,-0.5,0.5,0.0,1.0,-0.5,-0.5,0.0,0.0,-0.5,-1.0,0.5,-0.5,0.6,0.6,0.6,Male,,"Asian,White",,,Filipino,,,,,,,,,,"German,English",,Master’s degree or above,,1.0,Partner Agreements
1017,PHY105M,56980,-0.5,0.0,-0.5,1.0,0.5,-0.5,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.5,-0.5,-1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,-0.5,0.5,0.0,0.2,0.2,0.2,Female,,White,,,,,,,,,,,,,"German,Italian",,Master’s degree or above,,1.0,Partner Agreements
1018,PHY105M,56980,-0.5,0.0,-0.5,0.5,0.5,-1.0,0.5,0.5,1.0,0.5,-0.5,0.5,0.0,0.5,1.0,0.0,-0.5,-0.5,0.0,0.5,0.5,1.0,0.0,0.5,-0.5,1.0,-0.5,0.0,0.5,0.2,0.2,0.2,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Other,some middle school,1.0,Partner Agreements
1019,PHY105M,56980,0.5,-0.5,-0.5,1.0,0.5,-1.0,1.0,1.0,1.0,1.0,-0.5,-0.5,-1.0,0.5,0.5,-1.0,-0.5,-1.0,0.0,0.5,1.0,0.5,0.5,1.0,-0.5,1.0,0.5,1.0,-0.5,1.0,1.0,0.6,Prefer not to disclose,,Prefer not to disclose,,,,,,,,,,,,,,,High school,,1.0,Partner Agreements
1020,PHY105M,56980,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.5,1.0,1.0,-1.0,1.0,0.5,0.5,0.5,-0.5,-1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,-0.5,0.5,-0.5,-1.0,1.0,-0.2,0.2,0.2,Female,,White,,,,,,,,,,,,,"German,Irish,Polish",,Bachelor’s degree,,1.0,Partner Agreements
1021,PHY105M,56980,-0.5,0.5,-1.0,0.5,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,-0.5,-1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,-0.5,-0.5,-1.0,-0.5,0.5,1.0,1.0,1.0,Male,,Middle Eastern or North African,,,,,,,,,"Some other Middle Eastern or North African race or ethnicity
Print, for example, Algerian, Iraqi, Kurdish, etc.</spa",Turkish,,,,,Master’s degree or above,,1.0,Partner Agreements
1022,PHY105M,56980,0.5,0.0,-0.5,0.5,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,-0.5,0.5,0.0,-0.5,-1.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,-0.5,1.0,0.0,0.6,0.6,0.2,Female,,Asian,,,Korean,,,,,,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
1023,PHY105M,56980,0.5,-1.0,-0.5,0.5,1.0,-1.0,0.5,0.5,1.0,0.5,-0.5,0.5,0.0,1.0,0.5,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.5,0.5,1.0,-0.5,0.5,-1.0,0.5,0.0,1.0,1.0,1.0,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Other,middle school,1.0,Partner Agreements
1024,PHY105M,56980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.2,Female,,Black or African American,,,,,"Some other Black or African American race or ethnicity
Print, for example, Ghanaian, South African, Barbadian, etc.",Burundian ,,,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
1025,PHY105M,56980,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.5,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Male,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Some college but no degree,,1.0,Partner Agreements
1026,PHY105M,56980,0.5,-0.5,0.0,0.5,0.0,0.0,0.5,-1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.2,0.6,-0.6,Male,,Asian,,,"Some other Asian race or ethnicity
Print, for example, Pakistani, Cambodian, Hmong, etc.",Bengali,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
1027,PHY105N,57075,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,Male,,White,,,,,,,,,,,,,Irish,,Bachelor’s degree,,1.0,Partner Agreements
1028,PHY105N,57075,0.5,0.0,-1.0,0.5,0.5,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.5,-0.5,1.0,-1.0,-1.0,-1.0,0.5,0.5,-1.0,1.0,-0.5,0.5,0.5,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,Female,,White,,,,,,,,,,,,,"Some other White race or ethnicity
Print, for example, Scottish, Norwegian, Dutch, etc.</spa",Norwegian,Bachelor’s degree,,1.0,Partner Agreements
1029,PHY105N,57075,0.0,0.0,0.0,0.5,0.5,-0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,1.0,-0.5,-0.5,0.0,-0.5,0.5,0.0,0.0,0.0,0.5,-0.5,1.0,-1.0,0.0,0.5,1.0,1.0,0.2,Male,,"Middle Eastern or North African,White",,,,,,,,,Egyptian,,,,"Irish,Some other White race or ethnicity
Print, for example, Scottish, Norwegian, Dutch, etc.</spa",Czech,Master’s degree or above,,1.0,Partner Agreements
1030,PHY105M,57075,1.0,-1.0,-1.0,0.5,1.0,-1.0,1.0,1.0,1.0,1.0,-0.5,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.5,1.0,1.0,1.0,-1.0,0.5,-1.0,1.0,0.5,1.0,1.0,1.0,Male,,"Hispanic, Latino, or Spanish",,,,,,,"Some other Hispanic, Latino, or Spanish race or ethnicity
Print, for example, Guatemalan, Spaniard, Ecuadorian, etc.",Guatemalan,,,,,,,Associate's or technical degree,,1.0,Partner Agreements
1031,PHY105N,57075,1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.5,0.5,1.0,1.0,1.0,0.5,-1.0,1.0,-1.0,0.0,0.5,0.6,1.0,1.0,Male,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
1032,PHY105N,57075,-1.0,0.0,0.5,-0.5,0.5,-1.0,0.0,0.5,0.0,0.5,0.5,-0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,-1.0,0.0,0.5,0.5,1.0,0.5,-0.5,1.0,-0.5,0.5,0.0,0.6,0.6,0.2,Male,,"Hispanic, Latino, or Spanish,White",,,,,,,Mexican or Mexican American,,,,,,English,,Bachelor’s degree,,1.0,Partner Agreements
1033,PHY105N,57075,0.0,0.5,0.0,0.5,0.5,-1.0,-0.5,-0.5,1.0,1.0,0.5,-0.5,0.0,0.5,0.5,-0.5,0.0,-1.0,0.5,-1.0,-0.5,0.5,0.5,0.5,0.0,0.5,-1.0,-0.5,1.0,0.6,0.6,1.0,Female,,White,,,,,,,,,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
1034,PHY105N,57075,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.5,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.5,-0.5,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,Male,,Prefer not to disclose,,,,,,,,,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
1035,PHY105N,57075,-0.5,0.5,-0.5,0.5,1.0,-1.0,0.5,0.5,1.0,1.0,0.5,-0.5,1.0,0.5,1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.5,1.0,-1.0,0.5,0.0,1.0,1.0,1.0,Female,,White,,,,,,,,,,,,,English,,Master’s degree or above,,1.0,Partner Agreements
1036,PHY105N,57075,0.5,0.5,-0.5,1.0,1.0,-1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5,1.0,-1.0,-1.0,-1.0,-1.0,-0.5,0.5,1.0,0.0,1.0,-0.5,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,Male,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
1037,PHY105N,57075,0.0,-1.0,0.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.5,-1.0,-0.5,-1.0,1.0,1.0,1.0,1.0,0.5,-0.5,0.5,-0.5,0.0,0.0,0.6,1.0,0.6,Male,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
1038,PHY105N,57075,0.0,0.5,-0.5,1.0,0.5,-0.5,0.5,1.0,0.5,1.0,0.0,0.0,-0.5,0.5,0.0,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,1.0,0.6,1.0,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
1039,PHY105N,57075,0.0,1.0,-0.5,1.0,1.0,-1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.5,1.0,-1.0,-1.0,-0.5,-1.0,0.0,-0.5,1.0,0.5,0.5,-1.0,0.5,-0.5,0.5,0.5,0.6,0.6,0.6,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,High school,,1.0,Partner Agreements
1041,PHY105M,56840,0.0,1.0,0.5,0.5,0.5,-0.5,-0.5,-0.5,0.5,0.5,-0.5,0.5,1.0,0.0,0.5,0.5,-1.0,0.5,0.0,-1.0,1.0,0.5,0.5,0.5,0.5,-0.5,-0.5,1.0,0.5,0.6,0.2,0.6,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
